,Enhancer_region,Gene
14463,chr13-83884683-83885582,Kif5a
14464,chr13-83884683-83885582,Dctn2
14465,chr13-83884683-83885582,Mbd6
14466,chr13-83884683-83885582,Gm20492
14467,chr13-83884683-83885582,Gm4189
14468,chr13-83884683-83885582,Ddit3
14469,chr13-83884683-83885582,Mars
14470,chr13-83884683-83885582,Arhgap9
14471,chr13-83884683-83885582,Gli1
14472,chr13-83884683-83885582,Gm47200
14473,chr13-83884683-83885582,Inhbe
14474,chr13-83884683-83885582,Inhbc
14475,chr13-83884683-83885582,R3hdm2
14476,chr13-83884683-83885582,Stac3
14477,chr13-83884683-83885582,Ndufa4l2
14478,chr13-83884683-83885582,Shmt2
14479,chr13-83884683-83885582,Nxph4
14480,chr13-83884683-83885582,Lrp1
14481,chr13-83884683-83885582,Gm16217
14482,chr13-83884683-83885582,Stat6
14483,chr13-83884683-83885582,Nab2
14484,chr13-83884683-83885582,Nemp1
14485,chr13-83884683-83885582,Gm16230
14486,chr13-83884683-83885582,Myo1a
14487,chr13-83884683-83885582,Tac2
14488,chr13-83884683-83885582,Zbtb39
14489,chr13-83884683-83885582,Gpr182
14490,chr13-83884683-83885582,Rdh1
14491,chr13-83884683-83885582,Rdh9
14492,chr13-83884683-83885582,Rdh16
14493,chr13-83884683-83885582,Rdh16f2
14494,chr13-83884683-83885582,Hsd17b6
14495,chr13-83884683-83885582,Prim1
14496,chr13-83884683-83885582,Naca
14497,chr13-83884683-83885582,Ptges3
14498,chr13-83884683-83885582,Gm47438
14499,chr13-83884683-83885582,Atp5b
14500,chr13-83884683-83885582,Baz2a
14501,chr13-83884683-83885582,Rbms2
14502,chr13-83884683-83885582,Gls2
14503,chr13-83884683-83885582,AC135859.1
14504,chr13-83884683-83885582,Spryd4
14505,chr13-83884683-83885582,Mip
14506,chr13-83884683-83885582,Timeless
14507,chr13-83884683-83885582,Apon
14508,chr13-83884683-83885582,Stat2
14509,chr13-83884683-83885582,Il23a
14510,chr13-83884683-83885582,Pan2
14511,chr13-83884683-83885582,Cnpy2
14512,chr13-83884683-83885582,Cs
14513,chr13-83884683-83885582,Coq10a
14514,chr13-83884683-83885582,Ankrd52
14515,chr13-83884683-83885582,Gm17201
14516,chr13-83884683-83885582,Slc39a5
14517,chr13-83884683-83885582,Nabp2
14518,chr13-83884683-83885582,Rnf41
14519,chr13-83884683-83885582,Smarcc2
14520,chr13-83884683-83885582,Myl6
14521,chr13-83884683-83885582,Myl6b
14522,chr13-83884683-83885582,Esyt1
14523,chr13-83884683-83885582,Gm29585
14524,chr13-83884683-83885582,Zc3h10
14525,chr13-83884683-83885582,Rpl41
14526,chr13-83884683-83885582,Pa2g4
14527,chr13-83884683-83885582,Erbb3
14528,chr13-83884683-83885582,Rps26
14529,chr13-83884683-83885582,Ikzf4
14530,chr13-83884683-83885582,Gm26876
14531,chr13-83884683-83885582,Suox
14532,chr13-83884683-83885582,Rab5b
14533,chr13-83884683-83885582,Cdk2
14534,chr13-83884683-83885582,Pmel
14535,chr13-83884683-83885582,Dgka
14536,chr13-83884683-83885582,Pym1
14537,chr13-83884683-83885582,Gm47093
14538,chr13-83884683-83885582,Mmp19
14539,chr13-83884683-83885582,Tmem198b
14540,chr13-83884683-83885582,Dnajc14
14541,chr13-83884683-83885582,Sarnp
14542,chr13-83884683-83885582,Ormdl2
14543,chr13-83884683-83885582,Gdf11
14544,chr13-83884683-83885582,Cd63
14545,chr13-83884683-83885582,Rdh5
14546,chr13-83884683-83885582,Bloc1s1
14547,chr13-83884683-83885582,Itga7
14548,chr13-83884683-83885582,Olfr775
14549,chr13-83884683-83885582,Olfr784
14550,chr13-83884683-83885582,Olfr798
14551,chr13-83884683-83885582,Olfr802
14552,chr13-83884683-83885582,Olfr804
14553,chr13-83884683-83885582,Olfr814
14554,chr13-83884683-83885582,Gm10310
14555,chr13-83884683-83885582,Olfr825
14556,chr13-83884683-83885582,Olfr826
14557,chr13-83884683-83885582,Olfr827
14558,chr13-83884683-83885582,Neurod4
14559,chr13-83884683-83885582,Tespa1
14560,chr13-83884683-83885582,Vmn2r84
14561,chr13-83884683-83885582,Vmn2r85
14562,chr13-83884683-83885582,Vmn2r86
14563,chr13-83884683-83885582,Vmn2r87
14564,chr13-83884683-83885582,Gm31793
14565,chr13-83884683-83885582,Sfi1
14566,chr13-83884683-83885582,Drg1
14567,chr13-83884683-83885582,Eif4enif1
14568,chr13-83884683-83885582,Patz1
14569,chr13-83884683-83885582,Gm12592
14570,chr13-83884683-83885582,Gm11944
14571,chr13-83884683-83885582,Pik3ip1
14572,chr13-83884683-83885582,Limk2
14573,chr13-83884683-83885582,Rnf185
14574,chr13-83884683-83885582,8430429K09Rik
14575,chr13-83884683-83885582,Pla2g3
14576,chr13-83884683-83885582,Inpp5j
14577,chr13-83884683-83885582,Selenom
14578,chr13-83884683-83885582,Smtn
14579,chr13-83884683-83885582,Gm11946
14580,chr13-83884683-83885582,Tug1
14581,chr13-83884683-83885582,Morc2a
14582,chr13-83884683-83885582,Osbp2
14583,chr13-83884683-83885582,4921536K21Rik
14584,chr13-83884683-83885582,Dusp18
14585,chr13-83884683-83885582,Slc35e4
14586,chr13-83884683-83885582,Tcn2
14587,chr13-83884683-83885582,4930556J24Rik
14588,chr13-83884683-83885582,Pes1
14589,chr13-83884683-83885582,Gal3st1
14590,chr13-83884683-83885582,Sec14l4
14591,chr13-83884683-83885582,Sec14l3
14592,chr13-83884683-83885582,Mtfp1
14593,chr13-83884683-83885582,Sec14l2
14594,chr13-83884683-83885582,Rnf215
14595,chr13-83884683-83885582,Ccdc157
14596,chr13-83884683-83885582,Sf3a1
14597,chr13-83884683-83885582,Tbc1d10a
14598,chr13-83884683-83885582,Castor1
14599,chr13-83884683-83885582,Osm
14600,chr13-83884683-83885582,Hormad2
14601,chr13-83884683-83885582,Mtmr3
14602,chr13-83884683-83885582,Gm11032
14603,chr13-83884683-83885582,Gm11961
14604,chr13-83884683-83885582,Ascc2
14605,chr13-83884683-83885582,Uqcr10
14606,chr13-83884683-83885582,Zmat5
14607,chr13-83884683-83885582,Cabp7
14608,chr13-83884683-83885582,Nf2
14609,chr13-83884683-83885582,Nipsnap1
14610,chr13-83884683-83885582,Thoc5
14611,chr13-83884683-83885582,Nefh
14612,chr13-83884683-83885582,Ap1b1
14613,chr13-83884683-83885582,Gas2l1
14614,chr13-83884683-83885582,Rasl10a
14615,chr13-83884683-83885582,Ewsr1
14616,chr13-83884683-83885582,Rhbdd3
14617,chr13-83884683-83885582,Emid1
14618,chr13-83884683-83885582,Kremen1
14619,chr13-83884683-83885582,Znrf3
14620,chr13-83884683-83885582,Gm11963
14621,chr13-83884683-83885582,Xbp1
14622,chr13-83884683-83885582,Ccdc117
14623,chr13-83884683-83885582,Ankrd36
14624,chr13-83884683-83885582,Mrps24
14625,chr13-83884683-83885582,Urgcp
14626,chr13-83884683-83885582,Dbnl
14627,chr13-83884683-83885582,Pgam2
14628,chr13-83884683-83885582,Polm
14629,chr13-83884683-83885582,Aebp1
14630,chr13-83884683-83885582,Pold2
14631,chr13-83884683-83885582,Myl7
14632,chr13-83884683-83885582,Gck
14633,chr13-83884683-83885582,Ykt6
14634,chr13-83884683-83885582,Camk2b
14635,chr13-83884683-83885582,Nudcd3
14636,chr13-83884683-83885582,A730071L15Rik
14637,chr13-83884683-83885582,Npc1l1
14638,chr13-83884683-83885582,Ddx56
14639,chr13-83884683-83885582,Tmed4
14640,chr13-83884683-83885582,Ogdh
14641,chr13-83884683-83885582,Zmiz2
14642,chr13-83884683-83885582,Ppia
14643,chr13-83884683-83885582,H2afv
14644,chr13-83884683-83885582,Purb
14645,chr13-83884683-83885582,Gm11973
14646,chr13-83884683-83885582,Myo1g
14647,chr13-83884683-83885582,Snhg15
14648,chr13-83884683-83885582,Ccm2
14649,chr13-83884683-83885582,Nacad
14650,chr13-83884683-83885582,Tbrg4
14651,chr13-83884683-83885582,Ramp3
14652,chr13-83884683-83885582,Adcy1
14653,chr13-83884683-83885582,Igfbp1
14654,chr13-83884683-83885582,Igfbp3
14655,chr13-83884683-83885582,Gm11986
14656,chr13-83884683-83885582,Tns3
14657,chr13-83884683-83885582,Pkd1l1
14658,chr13-83884683-83885582,Hus1
14659,chr13-83884683-83885582,Sun3
14660,chr13-83884683-83885582,Gm11992
14661,chr13-83884683-83885582,Upp1
14662,chr13-83884683-83885582,Abca13
14663,chr13-83884683-83885582,Vwc2
14664,chr13-83884683-83885582,Zpbp
14665,chr13-83884683-83885582,Spata48
14666,chr13-83884683-83885582,Gm11998
14667,chr13-83884683-83885582,4930512M02Rik
14668,chr13-83884683-83885582,Gm11999
14669,chr13-83884683-83885582,Ikzf1
14670,chr13-83884683-83885582,Fignl1
14671,chr13-83884683-83885582,Ddc
14672,chr13-83884683-83885582,1700042O10Rik
14673,chr13-83884683-83885582,Grb10
14674,chr13-83884683-83885582,Cobl
14675,chr13-83884683-83885582,Gm12002
14676,chr13-83884683-83885582,4930554G24Rik
14677,chr13-83884683-83885582,1700046C09Rik
14678,chr13-83884683-83885582,Vstm2a
14679,chr13-83884683-83885582,Sec61g
14680,chr13-83884683-83885582,Egfr
14681,chr13-83884683-83885582,Egfros
14682,chr13-83884683-83885582,Eldr
14683,chr13-83884683-83885582,Fbxo48
14684,chr13-83884683-83885582,Plek
14685,chr13-83884683-83885582,Cnrip1
14686,chr13-83884683-83885582,Ppp3r1
14687,chr13-83884683-83885582,Wdr92
14688,chr13-83884683-83885582,Pno1
14689,chr13-83884683-83885582,C1d
14690,chr13-83884683-83885582,Etaa1
14691,chr13-83884683-83885582,Etaa1os
14692,chr13-83884683-83885582,Gm12022
14693,chr13-83884683-83885582,Gm12023
14694,chr13-83884683-83885582,8430419K02Rik
14695,chr13-83884683-83885582,Meis1
14696,chr13-83884683-83885582,Gm16140
14697,chr13-83884683-83885582,Gm16141
14698,chr13-83884683-83885582,4933406G16Rik
14699,chr13-83884683-83885582,Gm12027
14700,chr13-83884683-83885582,Spred2
14701,chr13-83884683-83885582,Actr2
14702,chr13-83884683-83885582,Gm12031
14703,chr13-83884683-83885582,Rab1a
14704,chr13-83884683-83885582,Cep68
14705,chr13-83884683-83885582,Slc1a4
14706,chr13-83884683-83885582,Sertad2
14707,chr13-83884683-83885582,Aftph
14708,chr13-83884683-83885582,Lgalsl
14709,chr13-83884683-83885582,Peli1
14710,chr13-83884683-83885582,Vps54
14711,chr13-83884683-83885582,Ugp2
14712,chr13-83884683-83885582,Gm12043
14713,chr13-83884683-83885582,Mdh1
14714,chr13-83884683-83885582,Wdpcp
14715,chr13-83884683-83885582,Otx1
14716,chr13-83884683-83885582,Ehbp1
14717,chr13-83884683-83885582,Gm12050
14718,chr13-83884683-83885582,Gm12051
14719,chr13-83884683-83885582,Tmem17
14720,chr13-83884683-83885582,Gm12052
14721,chr13-83884683-83885582,B3gnt2
14722,chr13-83884683-83885582,Gm20456
14723,chr13-83884683-83885582,9130230N09Rik
14724,chr13-83884683-83885582,Commd1
14725,chr13-83884683-83885582,Zrsr1
14726,chr13-83884683-83885582,Cct4
14727,chr13-83884683-83885582,Fam161a
14728,chr13-83884683-83885582,Gm12059
14729,chr13-83884683-83885582,1700061J23Rik
14730,chr13-83884683-83885582,Xpo1
14731,chr13-83884683-83885582,Usp34
14732,chr13-83884683-83885582,Ahsa2
14733,chr13-83884683-83885582,1700030C12Rik
14734,chr13-83884683-83885582,1700093K21Rik
14735,chr13-83884683-83885582,Selenok-ps1
14736,chr13-83884683-83885582,0610010F05Rik
14737,chr13-83884683-83885582,Pex13
14738,chr13-83884683-83885582,Pus10
14739,chr13-83884683-83885582,Rel
14740,chr13-83884683-83885582,Papolg
14741,chr13-83884683-83885582,A830031A19Rik
14742,chr13-83884683-83885582,Gm12063
14743,chr13-83884683-83885582,Bcl11a
14744,chr13-83884683-83885582,Gm12064
14745,chr13-83884683-83885582,4930538E20Rik
14746,chr13-83884683-83885582,Gm12066
14747,chr13-83884683-83885582,Gm12068
14748,chr13-83884683-83885582,4933430M04Rik
14749,chr13-83884683-83885582,Gm10466
14750,chr13-83884683-83885582,Gm12665
14751,chr13-83884683-83885582,4933427E13Rik
14752,chr13-83884683-83885582,Gm12069
14753,chr13-83884683-83885582,5730522E02Rik
14754,chr13-83884683-83885582,Fancl
14755,chr13-83884683-83885582,Vrk2
14756,chr13-83884683-83885582,Gm12081
14757,chr13-83884683-83885582,Ccdc85a
14758,chr13-83884683-83885582,Gm12082
14759,chr13-83884683-83885582,Efemp1
14760,chr13-83884683-83885582,Pnpt1
14761,chr13-83884683-83885582,A630052C17Rik
14762,chr13-83884683-83885582,Ppp4r3b
14763,chr13-83884683-83885582,Cfap36
14764,chr13-83884683-83885582,Ccdc88a
14765,chr13-83884683-83885582,Prorsd1
14766,chr13-83884683-83885582,Gm12089
14767,chr13-83884683-83885582,Mtif2
14768,chr13-83884683-83885582,Rps27a
14769,chr13-83884683-83885582,Clhc1
14770,chr13-83884683-83885582,Gm12088
14771,chr13-83884683-83885582,Gm12092
14772,chr13-83884683-83885582,Rtn4
14773,chr13-83884683-83885582,Eml6
14774,chr13-83884683-83885582,4931440F15Rik
14775,chr13-83884683-83885582,Sptbn1
14776,chr13-83884683-83885582,Gm29237
14777,chr13-83884683-83885582,Gm8098
14778,chr13-83884683-83885582,4930505A04Rik
14779,chr13-83884683-83885582,Acyp2
14780,chr13-83884683-83885582,Gm12100
14781,chr13-83884683-83885582,Psme4
14782,chr13-83884683-83885582,Gpr75
14783,chr13-83884683-83885582,Asb3
14784,chr13-83884683-83885582,Erlec1
14785,chr13-83884683-83885582,Chac2
14786,chr13-83884683-83885582,Stc2
14787,chr13-83884683-83885582,Bod1
14788,chr13-83884683-83885582,Gm12107
14789,chr13-83884683-83885582,Cpeb4
14790,chr13-83884683-83885582,4930524B15Rik
14791,chr13-83884683-83885582,Nsg2
14792,chr13-83884683-83885582,Gm12108
14793,chr13-83884683-83885582,Snrnp25
14794,chr13-83884683-83885582,Rhbdf1
14795,chr13-83884683-83885582,Nprl3
14796,chr13-83884683-83885582,Mpg
14797,chr13-83884683-83885582,Hba-x
14798,chr13-83884683-83885582,Hba-a1
14799,chr13-83884683-83885582,Hbq1b
14800,chr13-83884683-83885582,Hba-a2
14801,chr13-83884683-83885582,Hbq1a
14802,chr13-83884683-83885582,Sh3pxd2b
14803,chr13-83884683-83885582,Ubtd2
14804,chr13-83884683-83885582,Efcab9
14805,chr13-83884683-83885582,Stk10
14806,chr13-83884683-83885582,Fbxw11
14807,chr13-83884683-83885582,Gm12111
14808,chr13-83884683-83885582,Fgf18
14809,chr13-83884683-83885582,Npm1
14810,chr13-83884683-83885582,Tlx3
14811,chr13-83884683-83885582,Gm12116
14812,chr13-83884683-83885582,Ranbp17
14813,chr13-83884683-83885582,D130052B06Rik
14814,chr13-83884683-83885582,Kcnip1
14815,chr13-83884683-83885582,Gm12119
14816,chr13-83884683-83885582,Gm12120
14817,chr13-83884683-83885582,Kcnmb1
14818,chr13-83884683-83885582,4930469K13Rik
14819,chr13-83884683-83885582,Lcp2
14820,chr13-83884683-83885582,Dock2
14821,chr13-83884683-83885582,Insyn2b
14822,chr13-83884683-83885582,Spdl1
14823,chr13-83884683-83885582,Slit3
14824,chr13-83884683-83885582,Gm12122
14825,chr13-83884683-83885582,Pank3
14826,chr13-83884683-83885582,Fbll1
14827,chr13-83884683-83885582,Rars
14828,chr13-83884683-83885582,Wwc1
14829,chr13-83884683-83885582,Tenm2
14830,chr13-83884683-83885582,Gm12126
14831,chr13-83884683-83885582,Gm12127
14832,chr13-83884683-83885582,Gm12128
14833,chr13-83884683-83885582,Gm12130
14834,chr13-83884683-83885582,Gm12132
14835,chr13-83884683-83885582,3110004A20Rik
14836,chr13-83884683-83885582,Mat2b
14837,chr13-83884683-83885582,Hmmr
14838,chr13-83884683-83885582,Nudcd2
14839,chr13-83884683-83885582,Ccng1
14840,chr13-83884683-83885582,A230004M16Rik
14841,chr13-83884683-83885582,Gabrg2
14842,chr13-83884683-83885582,Gabra1
14843,chr13-83884683-83885582,Gabra6
14844,chr13-83884683-83885582,Gabrb2
14845,chr13-83884683-83885582,Atp10b
14846,chr13-83884683-83885582,Gm12146
14847,chr13-83884683-83885582,Gm12144
14848,chr13-83884683-83885582,Gm12147
14849,chr13-83884683-83885582,Pttg1
14850,chr13-83884683-83885582,Slu7
14851,chr13-83884683-83885582,C1qtnf2
14852,chr13-83884683-83885582,Ccnjl
14853,chr13-83884683-83885582,Gm12150
14854,chr13-83884683-83885582,4933415A04Rik
14855,chr13-83884683-83885582,Fabp6
14856,chr13-83884683-83885582,Pwwp2a
14857,chr13-83884683-83885582,Ttc1
14858,chr13-83884683-83885582,Adra1b
14859,chr13-83884683-83885582,Gm12153
14860,chr13-83884683-83885582,Il12b
14861,chr13-83884683-83885582,Ublcp1
14862,chr13-83884683-83885582,Rnf145
14863,chr13-83884683-83885582,4930597A21Rik
14864,chr13-83884683-83885582,Ebf1
14865,chr13-83884683-83885582,Gm12158
14866,chr13-83884683-83885582,Gm12159
14867,chr13-83884683-83885582,Gm12160
14868,chr13-83884683-83885582,Gm12162
14869,chr13-83884683-83885582,F630206G17Rik
14870,chr13-83884683-83885582,Clint1
14871,chr13-83884683-83885582,Lsm11
14872,chr13-83884683-83885582,Thg1l
14873,chr13-83884683-83885582,Sox30
14874,chr13-83884683-83885582,Gm12166
14875,chr13-83884683-83885582,Adam19
14876,chr13-83884683-83885582,Gm16033
14877,chr13-83884683-83885582,Nipal4
14878,chr13-83884683-83885582,Cyfip2
14879,chr13-83884683-83885582,Fndc9
14880,chr13-83884683-83885582,Itk
14881,chr13-83884683-83885582,Fam71b
14882,chr13-83884683-83885582,Med7
14883,chr13-83884683-83885582,Havcr2
14884,chr13-83884683-83885582,BC053393
14885,chr13-83884683-83885582,Gm4926
14886,chr13-83884683-83885582,Timd2
14887,chr13-83884683-83885582,Timd4
14888,chr13-83884683-83885582,Sgcd
14889,chr13-83884683-83885582,Rack1
14890,chr13-83884683-83885582,Trim41
14891,chr13-83884683-83885582,Gm12184
14892,chr13-83884683-83885582,Trim7
14893,chr13-83884683-83885582,Gm16170
14894,chr13-83884683-83885582,Irgm1
14895,chr13-83884683-83885582,Gm5431
14896,chr13-83884683-83885582,Gm12185
14897,chr13-83884683-83885582,Psme2b
14898,chr13-83884683-83885582,Olfr56
14899,chr13-83884683-83885582,9930111J21Rik2
14900,chr13-83884683-83885582,Ifi47
14901,chr13-83884683-83885582,Zfp62
14902,chr13-83884683-83885582,Mgat1
14903,chr13-83884683-83885582,Olfr1393
14904,chr13-83884683-83885582,Olfr1392
14905,chr13-83884683-83885582,Olfr10
14906,chr13-83884683-83885582,Olfr1391
14907,chr13-83884683-83885582,Olfr1388
14908,chr13-83884683-83885582,Olfr1385
14909,chr13-83884683-83885582,Olfr1382
14910,chr13-83884683-83885582,Flt4
14911,chr13-83884683-83885582,Scgb3a1
14912,chr13-83884683-83885582,Cnot6
14913,chr13-83884683-83885582,Gfpt2
14914,chr13-83884683-83885582,Mapk9
14915,chr13-83884683-83885582,Rasgef1c
14916,chr13-83884683-83885582,Rnf130
14917,chr13-83884683-83885582,Tbc1d9b
14918,chr13-83884683-83885582,Gm12195
14919,chr13-83884683-83885582,Mrnip
14920,chr13-83884683-83885582,Sqstm1
14921,chr13-83884683-83885582,Mgat4b
14922,chr13-83884683-83885582,Ltc4s
14923,chr13-83884683-83885582,Gm26542
14924,chr13-83884683-83885582,Maml1
14925,chr13-83884683-83885582,Canx
14926,chr13-83884683-83885582,Cby3
14927,chr13-83884683-83885582,Hnrnph1
14928,chr13-83884683-83885582,Rufy1
14929,chr13-83884683-83885582,Gm12198
14930,chr13-83884683-83885582,Adamts2
14931,chr13-83884683-83885582,Gm12199
14932,chr13-83884683-83885582,Zfp354c
14933,chr13-83884683-83885582,Zfp879
14934,chr13-83884683-83885582,Grm6
14935,chr13-83884683-83885582,Zfp454
14936,chr13-83884683-83885582,Zfp2
14937,chr13-83884683-83885582,Zfp354b
14938,chr13-83884683-83885582,Olfr51
14939,chr13-83884683-83885582,Zfp354a
14940,chr13-83884683-83885582,9230009I02Rik
14941,chr13-83884683-83885582,BC049762
14942,chr13-83884683-83885582,Clk4
14943,chr13-83884683-83885582,Col23a1
14944,chr13-83884683-83885582,Phykpl
14945,chr13-83884683-83885582,Hnrnpab
14946,chr13-83884683-83885582,Nhp2
14947,chr13-83884683-83885582,Rmnd5b
14948,chr13-83884683-83885582,N4bp3
14949,chr13-83884683-83885582,D930048N14Rik
14950,chr13-83884683-83885582,0610009B22Rik
14951,chr13-83884683-83885582,Sec24a
14952,chr13-83884683-83885582,Sar1b
14953,chr13-83884683-83885582,Jade2
14954,chr13-83884683-83885582,Cdkn2aipnl
14955,chr13-83884683-83885582,Ube2b
14956,chr13-83884683-83885582,Gm12204
14957,chr13-83884683-83885582,Cdkl3
14958,chr13-83884683-83885582,Gm12205
14959,chr13-83884683-83885582,Ppp2ca
14960,chr13-83884683-83885582,Skp1a
14961,chr13-83884683-83885582,Gm12207
14962,chr13-83884683-83885582,Tcf7
14963,chr13-83884683-83885582,A630014C17Rik
14964,chr13-83884683-83885582,Vdac1
14965,chr13-83884683-83885582,9530068E07Rik
14966,chr13-83884683-83885582,Fstl4
14967,chr13-83884683-83885582,Hspa4
14968,chr13-83884683-83885582,Zcchc10
14969,chr13-83884683-83885582,Aff4
14970,chr13-83884683-83885582,Leap2
14971,chr13-83884683-83885582,Uqcrq
14972,chr13-83884683-83885582,Gdf9
14973,chr13-83884683-83885582,Shroom1
14974,chr13-83884683-83885582,Gm12212
14975,chr13-83884683-83885582,Sowaha
14976,chr13-83884683-83885582,Sept8
14977,chr13-83884683-83885582,A430108G06Rik
14978,chr13-83884683-83885582,Kif3a
14979,chr13-83884683-83885582,Il4
14980,chr13-83884683-83885582,Rad50
